Class ID,Preferred Label,Synonyms
http://purl.obolibrary.org/obo/HP_0008354,Factor X activation deficiency,
http://purl.obolibrary.org/obo/HP_0200037,Skin vesicle,Blister
http://purl.obolibrary.org/obo/HP_0011763,Pituitary carcinoma,
http://purl.obolibrary.org/obo/HP_0009357,Abnormality of the distal phalanx of the 3rd finger,Abnormality of the outermost bone of the 3rd finger|Abnormality of terminal phalanx of middle-finger
http://purl.obolibrary.org/obo/HP_0012586,Bilateral renal atrophy,Bilateral kidney degeneration
http://purl.obolibrary.org/obo/HP_0030559,Best corrected visual acuity 0.7 LogMAR,
http://purl.obolibrary.org/obo/HP_0007215,Periodic hyperkalemic paralysis,Hyperkalemic periodic paralysis
http://purl.obolibrary.org/obo/HP_0032480,Beta-aminoisobutyric aciduria,
http://purl.obolibrary.org/obo/HP_0003158,Hyposthenuria,Reduced urinary osmolality
http://purl.obolibrary.org/obo/HP_0005737,HP_0005737,
http://purl.obolibrary.org/obo/HP_0003102,Increased carrying angle,
http://purl.obolibrary.org/obo/HP_0100958,Narrow foramen obturatorium,
http://purl.obolibrary.org/obo/HP_0007567,HP_0007567,
http://purl.obolibrary.org/obo/HP_0004674,HP_0004674,
http://purl.obolibrary.org/obo/HP_0001608,Abnormality of the voice,Voice abnormality|Abnormality of the voice
http://purl.obolibrary.org/obo/HP_0010211,Duplication of proximal phalanx of toe,Partial/complete duplication of the proximal phalanges of the toes|Duplication of innermost toe bones
http://purl.obolibrary.org/obo/HP_0005477,Progressive sclerosis of skull base,
http://purl.obolibrary.org/obo/HP_0004352,Abnormal circulating purine concentration,Abnormal circulating purine level
http://purl.obolibrary.org/obo/HP_0031753,Medial rectus muscle weakness,
http://purl.obolibrary.org/obo/HP_0100113,Cone-shaped epiphysis of the middle phalanx of the 2nd toe,Cone-shaped end part of the middle bone of the 2nd toe
http://purl.obolibrary.org/obo/HP_0030930,1-minute APGAR score of 3,
http://purl.obolibrary.org/obo/HP_0010789,Abnormality of the Leydig cells,
http://purl.obolibrary.org/obo/HP_0031059,Impaired ability to bathe oneself,
http://purl.obolibrary.org/obo/HP_0100782,HP_0100782,
http://purl.obolibrary.org/obo/HP_0007391,HP_0007391,
http://purl.obolibrary.org/obo/HP_0009527,Enlarged epiphysis of the proximal phalanx of the 2nd finger,Enlarged end part of innermost long bone of index finger|Large epiphysis of proximal index finger phalanx
http://purl.obolibrary.org/obo/HP_0012756,CSF polymorphonuclear pleocytosis,
http://purl.obolibrary.org/obo/HP_0031486,Vascular malformation of the lip,
http://purl.obolibrary.org/obo/HP_0000038,HP_0000038,
http://purl.obolibrary.org/obo/HP_3000008,Abnormality of mylohyoid muscle,
http://purl.obolibrary.org/obo/HP_0005907,HP_0005907,
http://purl.obolibrary.org/obo/HP_0032273,Increased circulating N-Acetylaspartic acid concentration,Increased circulating N-acetylaspartate level|Increased circulating N-acetyl aspartate level|Increased circulating N-acetyl-L-aspartic acid level|Increased circulating NAA level|Increased circulating N-acetyl aspartic acid level
http://purl.obolibrary.org/obo/HP_0012283,Small distal femoral epiphysis,Small end part of outermost thighbone
http://purl.obolibrary.org/obo/HP_0025591,Abnormal superior oblique muscle physiology,
http://purl.obolibrary.org/obo/HP_0003771,Pulp stones,Pulp calcifications|Pulp denticles|Pulp stones|False pulp stones|True denticles|True pulp stones|False denticles
http://purl.obolibrary.org/obo/HP_0004522,HP_0004522,
http://purl.obolibrary.org/obo/HP_0030111,Reduced muscle fiber delta sarcoglycan,
http://purl.obolibrary.org/obo/HP_0031923,Hematocolpos,Haematocolpos
http://purl.obolibrary.org/obo/HP_0000465,Webbed neck,Pterygium colli|Webbed neck|Neck webbing
http://purl.obolibrary.org/obo/HP_0011969,Elevated circulating luteinizing hormone level,Increased circulating luteinizing hormone level|Elevated LH level|Elevated luteinizing hormone
http://purl.obolibrary.org/obo/HP_0008615,Adult onset sensorineural hearing impairment,"Sensorineural deafness, late-onset|Late sensorineural hearing loss"
http://purl.obolibrary.org/obo/HP_0001645,Sudden cardiac death,Sudden cardiac death|Premature sudden cardiac death
http://purl.obolibrary.org/obo/HP_0030896,Abnormal gastrointestinal transit time,Abnormal GI transit time
http://purl.obolibrary.org/obo/HP_0010844,EEG with multifocal slow activity,
http://purl.obolibrary.org/obo/HP_0100746,Macrodactyly of finger,Macrodactyly of hands
http://purl.obolibrary.org/obo/HP_0012811,Wide nasal ridge,"Broad dorsum of nose|Wide dorsum of nose|Broad nasal dorsum|Wide nasal ridge|Nasal ridge, wide|Increased width of dorsum of nose|Wide nasal dorsum|Increased width of nasal ridge|Increased width of nasal dorsum|Broad nasal ridge"
http://purl.obolibrary.org/obo/HP_0000260,Wide anterior fontanel,Wide anterior fontanelle|Large anterior fontanelle|Wide open anterior fontanelle|Large open anterior fontanelle|Large open anterior fontanel|Wider-than-typical soft spot of skull|Large anterior fontanel|Large anterior fontanels
http://purl.obolibrary.org/obo/HP_0025255,Ameliorated by pregnancy,Pregnancy relieves symptoms
http://purl.obolibrary.org/obo/HP_0009954,Complete duplication of the proximal phalanx of the 2nd finger,Complete duplication of the proximal bone of the index finger
http://purl.obolibrary.org/obo/HP_0001172,Abnormal thumb morphology,Abnormality of the thumb|Abnormality of the thumbs|Thumb deformity
http://purl.obolibrary.org/obo/HP_0004085,HP_0004085,
http://purl.obolibrary.org/obo/HP_0006052,HP_0006052,
http://purl.obolibrary.org/obo/HP_0010417,Osteolytic defects of the distal phalanx of the 2nd toe,
http://purl.obolibrary.org/obo/HP_0001905,Congenital thrombocytopenia,"thrombocytopenia, congenital"
http://purl.obolibrary.org/obo/HP_0007864,HP_0007864,
http://purl.obolibrary.org/obo/HP_0004558,Cervical platyspondyly,Flattened cervical vertebral bodies
http://purl.obolibrary.org/obo/HP_0030147,Truncal titubation,
http://purl.obolibrary.org/obo/HP_0100319,Cerebral hyaline bodies,Cerebral colloid bodies
http://purl.obolibrary.org/obo/HP_0100278,HP_0100278,
http://purl.obolibrary.org/obo/HP_0009114,HP_0009114,
http://purl.obolibrary.org/obo/HP_0002937,Hemivertebrae,Hemivertebra|Missing part of vertebrae|Hemi-vertebrae
http://purl.obolibrary.org/obo/HP_0005057,HP_0005057,
http://purl.obolibrary.org/obo/HP_0410003,Cleft maxillary alveolus,Cleft primary palate|Cleft anterior maxilla|Alveolar cleft|Cleft alveolar process of maxilla
http://purl.obolibrary.org/obo/HP_0011343,Moderate global developmental delay,"Global developmental delay, moderate|Psychomotor retardation, moderate"
http://purl.obolibrary.org/obo/HP_0008790,HP_0008790,
http://purl.obolibrary.org/obo/HP_0004727,Impaired renal concentrating ability,Urine concentrating defect|Urine concentration defect
http://purl.obolibrary.org/obo/HP_0000614,Abnormal nasolacrimal system morphology,Abnormality of the nasolacrimal system
http://purl.obolibrary.org/obo/HP_0006396,HP_0006396,
http://purl.obolibrary.org/obo/HP_0410355,Decreased sialylated N-glycan level,Decreased concentration of sialylated N-glycans on glycoproteins
http://purl.obolibrary.org/obo/HP_0025369,Thick growth plates,
http://purl.obolibrary.org/obo/HP_0008363,Aplasia/Hypoplasia of the tarsal bones,Aplastic/hypoplastic tarsals|Absent/underdeveloped ankle bone|Absent/small ankle bone
http://purl.obolibrary.org/obo/HP_0003267,Reduced orotidine 5-prime phosphate decarboxylase activity,Orotidine-5-prime-phosphate decarboxylase defect
http://purl.obolibrary.org/obo/HP_0100538,Abnormality of the supraorbital ridges,Abnormality of the brow of the face|Malformation of the supraorbital ridges|Malformation of the supraorbital margins|Deformity of the supraorbital ridges|Deformity of the supraorbital margins
http://purl.obolibrary.org/obo/HP_0010592,Abnormality of the distal tibial epiphysis,Abnormality of the end part of outermost shankbone|Abnormality of the end part of outermost shinbone
http://purl.obolibrary.org/obo/HP_0031655,Quadricuspid aortic valve,
http://purl.obolibrary.org/obo/HP_0031710,Compensatory head tilt to the left shoulder,
http://purl.obolibrary.org/obo/HP_0008347,Decreased activity of mitochondrial complex IV,Respiratory complex IV deficiency
http://purl.obolibrary.org/obo/HP_0006257,Abnormality of carpal bone ossification,Abnormal ankle bone maturation
http://purl.obolibrary.org/obo/HP_0012543,Hemosiderinuria,
http://purl.obolibrary.org/obo/HP_0500072,Absolute eccentric fixation,
http://purl.obolibrary.org/obo/HP_0009990,Duplication of the proximal phalanx of the 5th finger,Duplication of the innermost little finger bone|Partial/complete duplication of the proximal phalanx of the 5th finger|Duplication of the innermost pinkie finger bone|Duplication of the innermost pinky finger bone
http://purl.obolibrary.org/obo/HP_0025164,Increased number of elastic fibers in the dermis,
http://purl.obolibrary.org/obo/HP_0008087,Nonossified fifth metatarsal,
http://purl.obolibrary.org/obo/HP_0006861,HP_0006861,
http://purl.obolibrary.org/obo/HP_0031450,Polycyclic,
http://purl.obolibrary.org/obo/HP_0007008,HP_0007008,
http://purl.obolibrary.org/obo/HP_0002128,HP_0002128,
http://purl.obolibrary.org/obo/HP_0000902,Rib fusion,Rib fusion|Fused ribs
http://purl.obolibrary.org/obo/HP_0009899,Prominent crus of helix,"Hyperplastic helix crus|Abnormal prominence of the crus of the ear|Hypertrophic helix crus|Helix, crus, prominent"
http://purl.obolibrary.org/obo/HP_0011083,Conical maxillary incisor,Cone shaped upper front tooth|Cone shaped maxillary incisor|Conoid maxillary incisor|Upper front shark tooth|Pointed upper front tooth|Pointed maxillary incisor|Peg shaped upper front tooth
http://purl.obolibrary.org/obo/HP_0012895,Scapular muscle hypertrophy,
http://purl.obolibrary.org/obo/HP_0002571,Achalasia,Achalasia of the esophagus
http://purl.obolibrary.org/obo/HP_0004467,Preauricular pit,Preauricular pits|Preauricular earpits|Pit in front of the ear|Ear pit|Preauricular sinus|Preauricular fistulas
http://purl.obolibrary.org/obo/HP_0010004,Partial duplication of the distal phalanges of the hand,Partial duplication of the outermost bone of the hand|Bifid terminal phalanges of the hand
http://purl.obolibrary.org/obo/HP_0011816,Parietal encephalocele,
http://purl.obolibrary.org/obo/HP_0030743,Glial remnants anterior to the optic disc,Bergmeister papilla
http://purl.obolibrary.org/obo/HP_0040274,Adenocarcinoma of the small intestine,
http://purl.obolibrary.org/obo/HP_0025424,Abnormal larynx physiology,
http://purl.obolibrary.org/obo/HP_0009710,Chilblains,Chilblain lesions
http://purl.obolibrary.org/obo/HP_0005653,Moderate generalized osteoporosis,
http://purl.obolibrary.org/obo/HP_0010088,Curved proximal phalanx of the hallux,Curved innermost bone of the big toe
http://purl.obolibrary.org/obo/HP_0007620,Cutaneous leiomyoma,Cutaneous leiomyomata|Cutaneous leiomyomas
http://purl.obolibrary.org/obo/HP_0100081,Fragmentation of the epiphyses of the 5th toe,Fragmentation of the end part of the little toe bone|Fragmentation of the end part of the pinky toe bone|Fragmentation of the end part of the pinkie toe bone
http://purl.obolibrary.org/obo/HP_0005393,HP_0005393,
http://purl.obolibrary.org/obo/HP_0000201,Pierre-Robin sequence,Pierre-robin anomaly|Robin sequence|Pierre Robin sequence|Pierre-robin deformity|Pierre-robin malformation
http://purl.obolibrary.org/obo/HP_0007992,Lattice retinal degeneration,
http://purl.obolibrary.org/obo/HP_0100447,Curved proximal phalanx of the 4th toe,Curved innermost bone of the 4th toe
http://purl.obolibrary.org/obo/HP_0020076,Wrist ganglion,Ganglion cyst of the wrist
http://purl.obolibrary.org/obo/HP_0003090,Hypoplasia of the capital femoral epiphysis,Small femoral capital epiphyses|Small proximal femoral epiphyses|Small capital femoral epiphyses|Small innermost thighbone end part|Underdevelopment of the innermost thighbone end part
http://purl.obolibrary.org/obo/HP_0001773,Short foot,Short foot|Small feet|Hypoplastic feet|Short feet
http://purl.obolibrary.org/obo/HP_0010348,Broad phalanges of the 2nd toe,Broad bones of the 2nd toe
http://purl.obolibrary.org/obo/HP_0012315,Histiocytoma,
http://purl.obolibrary.org/obo/HP_0031242,Decreased circulating chylomicron concentration,Hypochylomicronemia|Decreased circulating chylomicron levels
http://purl.obolibrary.org/obo/HP_0009746,Thick nasal septum,Wide nasal septum|Thick septum of nose|Broad nasal septum|Wide septum of nose|Thick nasal septum|Broad septum of nose
http://purl.obolibrary.org/obo/HP_0500044,Upper eyelid retraction,
http://purl.obolibrary.org/obo/HP_0032422,Abnormal HDL2b concentration,
http://purl.obolibrary.org/obo/HP_0002776,HP_0002776,
http://purl.obolibrary.org/obo/HP_0010209,Symphalangism affecting the proximal phalanges of the toes,Fused innermost bones of toes
http://purl.obolibrary.org/obo/HP_0011288,EEG with parietal sharp slow waves,
http://purl.obolibrary.org/obo/HP_0005021,Bilateral elbow dislocations,Dislocated elbows on both sides
http://purl.obolibrary.org/obo/HP_0006833,HP_0006833,
http://purl.obolibrary.org/obo/HP_0030928,1-minute APGAR score of 1,
http://purl.obolibrary.org/obo/HP_0003527,Hyperprostaglandinuria,High urine prostaglandin levels
http://purl.obolibrary.org/obo/HP_0012130,Abnormal erythroid lineage cell morphology,Abnormality of cells of the erythroid lineage
http://purl.obolibrary.org/obo/HP_0001401,Intrahepatic biliary dysgenesis,
http://purl.obolibrary.org/obo/HP_0004314,HP_0004314,
http://purl.obolibrary.org/obo/HP_0010600,Abnormality of the distal ulnar epiphysis,
http://purl.obolibrary.org/obo/HP_0009319,Joint contracture of the 3rd finger,Camptodactyly of middle finger
http://purl.obolibrary.org/obo/HP_0100502,Vitamin B12 deficiency,Vitamin B12 deficiency
http://purl.obolibrary.org/obo/HP_0000986,HP_0000986,
http://purl.obolibrary.org/obo/HP_0007183,Focal T2 hyperintense basal ganglia lesion,Hyperintense lesions in the basal ganglia on MRI
http://purl.obolibrary.org/obo/HP_0031278,Abnormal thoracic duct morphology,
http://purl.obolibrary.org/obo/HP_0030455,Abnormality of pattern visual evoked potentials,
http://purl.obolibrary.org/obo/HP_0005866,Opposable triphalangeal thumb,
http://purl.obolibrary.org/obo/HP_0006365,HP_0006365,
http://purl.obolibrary.org/obo/HP_0000406,HP_0000406,
http://purl.obolibrary.org/obo/HP_0200154,Agenesis of mandibular lateral incisor,Failure of development of mandibular lateral incisor|Missing lower lateral incisor|Missing mandibular lateral incisor|Absence of lower lateral incisor|Absence of mandibular lateral incisor
http://purl.obolibrary.org/obo/HP_0025095,Sneeze,
http://purl.obolibrary.org/obo/HP_0012651,Abasia,
http://purl.obolibrary.org/obo/HP_0000833,obsolete Glucose intolerance,
http://purl.obolibrary.org/obo/HP_0008715,Testicular dysgenesis,
http://purl.obolibrary.org/obo/HP_0001620,High pitched voice,High-pitched voice|High pitched voice
http://purl.obolibrary.org/obo/HP_0006625,Multifocal breast carcinoma,Multifocal breast cancer
http://purl.obolibrary.org/obo/HP_0031799,Decreased apolipoprotein AI level,Decreased apo-AI level|Decreased apoA-I level
http://purl.obolibrary.org/obo/HP_0025532,Positive pathergy test,
http://purl.obolibrary.org/obo/HP_0008455,Dysplastic sacrum,Sacral dysgenesis|Partial sacral agenesis|Absence of some of the sacral and coccygeal bones
http://purl.obolibrary.org/obo/HP_0003319,Abnormality of the cervical spine,Abnormality of cervical vertebra|Disorder of cervical vertebra|Abnormality of the cervical vertebrae|Cervical vertebral abnormalities|Abnormal cervical spine|Cervical spine abnormalities|Cervical vertebral anomalies
http://purl.obolibrary.org/obo/HP_0004398,Peptic ulcer,Sore in the lining of gastrointestinal tract
http://purl.obolibrary.org/obo/HP_0001560,Abnormality of the amniotic fluid,Abnormal amniotic fluid
http://purl.obolibrary.org/obo/HP_0004453,Overfolding of the superior helices,Overfolding of superior helix|Reduced anterior-posterior diameter of vertebral bodies
http://purl.obolibrary.org/obo/HP_0006420,Asymmetric radial dysplasia,
http://purl.obolibrary.org/obo/HP_0012687,Agenesis of pineal gland,
http://purl.obolibrary.org/obo/HP_0002363,Abnormality of brainstem morphology,Abnormal shape of brainstem|Abnormality of the brainstem
http://purl.obolibrary.org/obo/HP_0410347,Increased urinary high-mannose-type oligosaccharide,Increased concentration of high-mannose-type oligosaccharides in urine
http://purl.obolibrary.org/obo/HP_0100707,Abnormality of the astrocytes,
http://purl.obolibrary.org/obo/HP_0006349,Agenesis of permanent teeth,Agenesis of secondary dentition|Failure of development of permanent teeth|Missing teeth|Agenesis of permanent dentition|Absent permanent teeth|Failure of development of secondary teeth|Absence of permanent teeth
http://purl.obolibrary.org/obo/HP_0009915,Corneal asymmetry,Asymmetry of the corneas
http://purl.obolibrary.org/obo/HP_0040030,Chorioretinal hypopigmentation,
http://purl.obolibrary.org/obo/HP_0031427,Abnormal circulating osteocalcin level,
http://purl.obolibrary.org/obo/HP_0011312,Fused nails,Fused nails
http://purl.obolibrary.org/obo/HP_0004026,Broad radial metaphysis,Wide radial metaphysis
http://purl.obolibrary.org/obo/HP_0030042,Incomplete ossification of pubis,Incomplete maturation of the public bone
http://purl.obolibrary.org/obo/HP_0031854,Left Isomerism,Left-sided isomerism
http://purl.obolibrary.org/obo/HP_0009655,Patchy sclerosis of thumb phalanx,Uneven increase in bone density in thumb bone|Patchy sclerosis of the phalanges of the thumb
http://purl.obolibrary.org/obo/HP_0100890,Cyst of the ductus choledochus,Choledochal cyst
http://purl.obolibrary.org/obo/HP_0005598,Facial telangiectasia in butterfly midface distribution,Butterfly facial telangiectasia
http://purl.obolibrary.org/obo/HP_0007108,Demyelinating peripheral neuropathy,
http://purl.obolibrary.org/obo/HP_0001072,Thickened skin,Pachydermia|Thick skin|Thickened skin|Diffusely thickened skin
http://purl.obolibrary.org/obo/HP_0010317,Scapular aplasia,Absent shoulder blade|Absent scapula
http://purl.obolibrary.org/obo/HP_0000742,Self-mutilation,Deliberate self-harm|Self-mutilation|Self mutilation
http://purl.obolibrary.org/obo/HP_0100906,Sclerosis of the middle phalanx of the 4th finger,Increased bone density in the middle bone of the ring finger
http://purl.obolibrary.org/obo/HP_0030211,Slow pupillary light response,
http://purl.obolibrary.org/obo/HP_0100006,Neoplasm of the central nervous system,Neoplasm of the CNS|Tumors of the central nervous system|Neoplasia of the central nervous system
http://purl.obolibrary.org/obo/HP_0025308,Acute emergence over days,
http://purl.obolibrary.org/obo/HP_0007291,Posterior fossa cyst,
http://purl.obolibrary.org/obo/HP_0011656,Double outlet right ventricle with subaortic ventricular septal defect without pulmonary stenosis,DORV with subaortic VSD without pulmonary stenosis
http://purl.obolibrary.org/obo/HP_0410270,Esophageal hemangioma,
http://purl.obolibrary.org/obo/HP_0200107,Shortened inner dynein arms,
http://purl.obolibrary.org/obo/HP_0001332,Dystonia,Dystonic movements|Dystonic disease
http://purl.obolibrary.org/obo/HP_0008302,HP_0008302,
http://purl.obolibrary.org/obo/HP_0003228,Hypernatremia,High blood sodium levels
http://purl.obolibrary.org/obo/HP_0012479,Temporomandibular joint crepitus,Temporomandibular joint noise|Temporomandibular joint sounds|Jaw joint sounds|Jaw joint noise|Jaw joint crepitus|Temporomandibular joint popping sound|Jaw joint popping sound|Temporomandibular joint grating sound|Temporomandibular joint clicking sound|Jaw joint grating sound|Jaw joint clicking sound
http://purl.obolibrary.org/obo/HP_0006961,Jerky head movements,Head jerking|Jerking head movements
http://purl.obolibrary.org/obo/HP_0009242,Osteolytic defects of the distal phalanx of the 5th finger,
http://purl.obolibrary.org/obo/HP_0002272,HP_0002272,
http://purl.obolibrary.org/obo/HP_0006152,Proximal symphalangism of hands,Proximal interphalangeal joint synostoses|Fused innermost hinge joints
http://purl.obolibrary.org/obo/HP_0007964,Degenerative vitreoretinopathy,
http://purl.obolibrary.org/obo/HP_0011517,Cone monochromacy,
http://purl.obolibrary.org/obo/HP_0000778,Hypoplasia of the thymus,Thymus hypoplasia|Small thymus
http://purl.obolibrary.org/obo/HP_0011451,Congenital microcephaly,Congenital small head|Small head present at birth|Small skull present at birth|Congenital small head circumference|Small head circumference present at birth|Decreased head circumference present at birth|Microcephaly present at birth|Small cranium present at birth|Congenital small skull|Congenital decreased head circumference|Head circumference small for gestational age
http://purl.obolibrary.org/obo/HP_0030247,Splanchnic vein thrombosis,Blood clot in splanchnic vein
http://purl.obolibrary.org/obo/HP_0004835,Microspherocytosis,
http://purl.obolibrary.org/obo/HP_0030690,Gingival cleft,
http://purl.obolibrary.org/obo/HP_0008491,Premature anterior fontanel closure,
http://purl.obolibrary.org/obo/HP_0012856,Abnormal scrotal rugation,
http://purl.obolibrary.org/obo/HP_0009502,Absent epiphysis of the distal phalanx of the 2nd finger,Absent ossification/absent epiphysis of terminal index finger phalanx|Absent end part of the outermost bone of the index finger
http://purl.obolibrary.org/obo/HP_0011711,Left anterior fascicular block,Left anterior hemiblock
http://purl.obolibrary.org/obo/HP_0005185,Global systolic dysfunction,
http://purl.obolibrary.org/obo/HP_0006997,HP_0006997,
http://purl.obolibrary.org/obo/HP_0200099,obsolete Peripheral retinal pigmentation abnormalities,
http://purl.obolibrary.org/obo/HP_0010913,Hyperisoleucinemia,High blood isoleucine concentration
http://purl.obolibrary.org/obo/HP_0002471,HP_0002471,
http://purl.obolibrary.org/obo/HP_0001537,Umbilical hernia,Umbilical hernias
http://purl.obolibrary.org/obo/HP_0010049,Short metacarpal,Shortened metacarpals|Shortened long bone of hand|Short metacarpals|Brachymetacarpalia|Shortening of metacarpals|Hypoplastic metacarpal|Metacarpal hypoplasia|Short metacarpal bones
http://purl.obolibrary.org/obo/HP_0007496,HP_0007496,
http://purl.obolibrary.org/obo/HP_0100815,HP_0100815,
http://purl.obolibrary.org/obo/HP_0008247,Euthyroid hyperthyroxinemia,Asymptomatic hyperthyroxinemia
http://purl.obolibrary.org/obo/HP_0011692,Supraventricular tachycardia with a concealed accessory pathway on the right free wall,
http://purl.obolibrary.org/obo/HP_0009159,Small epiphysis of the proximal phalanx of the 5th finger,Small end part of the innermost bone of little finger|Small end part of the innermost bone of pinky finger|Small end part of the innermost bone of pinkie finger
http://purl.obolibrary.org/obo/HP_0100394,Short middle phalanx of the 5th toe,Short middle bone of little toe|Short middle bone of pinkie toe|Short middle bone of pinky toe|Short middle phalanx of the fifth toe|Hypoplastic/small middle phalanx of the 5th toe
http://purl.obolibrary.org/obo/HP_0008211,Parathyroid agenesis,Parathyroid absence|Parathyroid aplasia
http://purl.obolibrary.org/obo/HP_0030410,Sebaceous gland carcinoma,Sebaceous carcinoma
http://purl.obolibrary.org/obo/HP_0002731,Decreased lymphocyte apoptosis,Defective lymphocyte apoptosis
http://purl.obolibrary.org/obo/HP_0011243,Abnormality of inferior crus of antihelix,Abnormality of anterior crus of antihelix
http://purl.obolibrary.org/obo/HP_0004627,HP_0004627,
http://purl.obolibrary.org/obo/HP_0032298,Increased circulating IgG1 level,
http://purl.obolibrary.org/obo/HP_0002671,Basal cell carcinoma,Basal cell epithelioma|Basal cell carcinomas|Basal cell nevus|Basalioma
http://purl.obolibrary.org/obo/HP_0008696,Renal hamartoma,
http://purl.obolibrary.org/obo/HP_0010104,Absent first metatarsal,Absent 1st metatarsal|Aplasia of the 1st metatarsal|Absent 1st long bone of foot
http://purl.obolibrary.org/obo/HP_0004567,HP_0004567,
http://purl.obolibrary.org/obo/HP_0040122,Impairment of the the acoustic reflex,
http://purl.obolibrary.org/obo/HP_0001277,HP_0001277,
http://purl.obolibrary.org/obo/HP_0031610,Recurrent shoulder dislocation,Multiple shoulder dislocation
http://purl.obolibrary.org/obo/HP_0005157,Concentric hypertrophic cardiomyopathy,"Symmetric, concentric, hypertrophic cardiomyopathy"
http://purl.obolibrary.org/obo/HP_0002028,Chronic diarrhea,"Chronic diarrhea|Recurrent diarrhea|Diarrhea, recurrent"
http://purl.obolibrary.org/obo/HP_0009214,Absent epiphysis of the middle phalanx of the 4th finger,Absent end part of the middle bone of the ring finger
http://purl.obolibrary.org/obo/HP_0000947,Dumbbell-shaped long bone,Dumbbell widening of long bone metaphyses|Dumbbell-shaped long bone
http://purl.obolibrary.org/obo/HP_0012443,Abnormality of brain morphology,Abnormality of the brain|Abnormal shape of brain
http://purl.obolibrary.org/obo/HP_0005761,HP_0005761,
http://purl.obolibrary.org/obo/HP_0031350,Cardiac sarcoma,
http://purl.obolibrary.org/obo/HP_0500204,Decreased CSF arginine concentration,Low arginine levels in cerebrospinal fluid
http://purl.obolibrary.org/obo/HP_0004339,Abnormal circulating sulfur amino acid concentration,Abnormality of sulfur-containing amino acids
http://purl.obolibrary.org/obo/HP_0011448,Ankle clonus,Abnormal rhythmic movements of ankle
http://purl.obolibrary.org/obo/HP_0000301,Abnormality of facial musculature,Abnormality of facial muscles|Facial muscle issue
http://purl.obolibrary.org/obo/HP_0006260,HP_0006260,
http://purl.obolibrary.org/obo/HP_0410042,Abnormal liver morphology,
http://purl.obolibrary.org/obo/HP_0100402,Duplication of the middle phalanx of the 4th toe,Duplication of the middle bone of the 4th toe|Partial/complete duplication of the middle phalanx of the 4th toe|Duplication of the middle phalanx of the fourth toe
http://purl.obolibrary.org/obo/HP_0004766,HP_0004766,
http://purl.obolibrary.org/obo/HP_0008050,Abnormality of the palpebral fissures,Abnormality of the opening between the eyelids|Abnormality of the palpebral fissures|Deformity of the palpebral fissures|Malformation of the palpebral fissures
http://purl.obolibrary.org/obo/HP_0005930,Abnormality of epiphysis morphology,Abnormal shape of end part of bone|Epiphyseal abnormality|Abnormality of the epiphyses|Anomaly of the epiphyses
http://purl.obolibrary.org/obo/HP_0001873,Thrombocytopenia,Low platelet count
http://purl.obolibrary.org/obo/HP_0030355,Abnormal serum interferon-gamma level,
http://purl.obolibrary.org/obo/HP_0009610,HP_0009610,
http://purl.obolibrary.org/obo/HP_0002640,Hypertension associated with pheochromocytoma,
http://purl.obolibrary.org/obo/HP_0005553,HP_0005553,
http://purl.obolibrary.org/obo/HP_0012787,Recurrent pyelonephritis,
http://purl.obolibrary.org/obo/HP_0006520,Progressive pulmonary function impairment,
http://purl.obolibrary.org/obo/HP_0030615,Foveal photoreceptor outer segment loss on macular OCT,
http://purl.obolibrary.org/obo/HP_0008416,Six lumbar vertebrae,
http://purl.obolibrary.org/obo/HP_0010697,Anterior pyramidal cataract,Pyramidal cataract
http://purl.obolibrary.org/obo/HP_0007460,Autoamputation of digits,
http://purl.obolibrary.org/obo/HP_0006296,HP_0006296,
http://purl.obolibrary.org/obo/HP_0012628,Abnormal suspensory ligament of lens morphology,Zonule of zinn abnormality|Ciliary zonule abnormality|Abnormality of the suspensory ligament of lens|Abnormality of zinn's membrane
http://purl.obolibrary.org/obo/HP_0004154,HP_0004154,
http://purl.obolibrary.org/obo/HP_0005966,HP_0005966,
http://purl.obolibrary.org/obo/HP_0010492,Osseous finger syndactyly,Osseous syndactyly of the fingers
http://purl.obolibrary.org/obo/HP_0000097,Focal segmental glomerulosclerosis,Focal and segmental glomerular sclerosis|Focal and segmental glomerulosclerosis|focal glomerulosclerosis
http://purl.obolibrary.org/obo/HP_0031555,Reduced granulocyte CD59 level,
http://purl.obolibrary.org/obo/HP_0006733,Acute megakaryocytic leukemia,AMegL
http://purl.obolibrary.org/obo/HP_0008823,Hypoplastic inferior pubic rami,
http://purl.obolibrary.org/obo/HP_0031342,Duodenal arteriovenous malformation,
http://purl.obolibrary.org/obo/HP_0007011,Fourth cranial nerve palsy,Trochlear nerve palsy
http://purl.obolibrary.org/obo/HP_0032145,Sural nerve atrophy,Atrophy of sural nerve
http://purl.obolibrary.org/obo/HP_0011188,Focal EEG discharges with secondary generalization,
http://purl.obolibrary.org/obo/HP_0031082,Impaired growth-hormone response to glucagon stimulation test,
http://purl.obolibrary.org/obo/HP_0030003,Paralytic lagophthalmos,
http://purl.obolibrary.org/obo/HP_0031815,Abnormal oral physiology,
http://purl.obolibrary.org/obo/HP_0012155,Decreased corneal sensation,Corneal hypaesthesia|Corneal hypesthesia|Reduced corneal sensation|Decreased corneal sensitivity
http://purl.obolibrary.org/obo/HP_0009815,Aplasia/hypoplasia of the extremities,Absent/underdeveloped extremities|Absent/small extremities|Short or absent limbs|Shortened limbs
